,0,LPS,chitin,elf,flg,nlp,OGs,pep
301,AT1G16680,0,0,0,1,0,0,0
302,AT1G16720,0,0,1,0,0,0,0
303,AT1G16730,0,0,0,1,0,0,0
304,AT1G16750,0,0,1,0,0,0,0
305,AT1G16780,0,0,1,1,1,0,0
306,AT1G16790,0,0,1,0,0,0,0
307,AT1G16830,0,0,0,0,0,0,1
308,AT1G16880,0,0,1,1,1,0,0
309,AT1G17100,0,0,1,1,0,0,0
310,AT1G17190,0,0,0,1,0,1,0
311,AT1G17200,1,0,1,1,1,1,1
312,AT1G17220,0,0,1,1,1,0,0
313,AT1G17360,0,0,0,1,0,0,0
314,AT1G17430,0,0,0,1,0,0,0
315,AT1G17480,0,0,0,1,0,0,1
316,AT1G17650,0,0,1,0,0,0,0
317,AT1G17665,0,0,1,0,0,0,0
318,AT1G17700,0,0,0,0,0,0,1
319,AT1G17840,0,0,0,0,1,0,0
320,AT1G17850,0,0,1,1,1,0,1
321,AT1G17920,0,0,0,1,1,0,0
322,AT1G17970,0,0,1,1,1,0,1
323,AT1G17990,0,0,1,0,0,0,0
324,AT1G18000,0,0,1,0,0,1,0
325,AT1G18010,0,0,1,0,0,1,0
326,AT1G18020,0,0,1,0,0,0,0
327,AT1G18060,0,0,1,1,1,0,1
328,AT1G18075,0,0,1,1,0,0,1
329,AT1G18090,0,0,0,1,1,0,0
330,AT1G18100,0,0,0,1,0,0,0
331,AT1G18170,0,0,1,1,0,0,0
332,AT1G18250,0,0,0,0,0,0,1
333,AT1G18265,0,0,1,1,0,1,0
334,AT1G18320,0,0,0,1,0,0,0
335,AT1G18330,1,1,1,0,1,1,0
336,AT1G18400,0,0,0,1,1,0,1
337,AT1G18460,0,0,1,0,0,0,0
338,AT1G18485,0,0,1,0,0,0,0
339,AT1G18610,0,0,0,1,0,0,0
340,AT1G18620,0,1,1,1,1,1,1
341,AT1G18650,0,0,1,1,1,1,1
342,AT1G18750,0,0,1,1,0,0,0
343,AT1G18810,1,1,1,1,0,1,0
344,AT1G18880,0,0,0,1,0,0,0
345,AT1G19150,0,0,1,1,1,1,1
346,AT1G19290,0,0,0,1,0,0,0
347,AT1G19340,0,0,1,1,0,0,0
348,AT1G19350,0,0,1,1,1,0,0
349,AT1G19397,0,1,0,1,0,0,0
350,AT1G19450,0,0,1,1,1,0,0
351,AT1G19480,0,0,1,0,0,0,0
352,AT1G19490,0,0,0,0,1,1,0
353,AT1G19620,0,0,0,0,0,0,1
354,AT1G19690,0,0,0,1,0,0,0
355,AT1G19715,0,0,1,1,1,0,0
356,AT1G19720,0,0,1,1,1,0,1
357,AT1G19740,0,0,1,1,0,0,0
358,AT1G19835,0,0,1,1,0,0,0
359,AT1G19920,0,0,0,1,0,0,0
360,AT1G19940,0,0,0,1,1,1,0
361,AT1G19950,0,0,0,1,0,0,0
362,AT1G19960,0,0,1,1,0,1,1
363,AT1G20010,0,0,1,1,1,1,1
364,AT1G20020,0,0,0,0,1,0,0
365,AT1G20030,0,0,1,1,0,0,1
