ATG,LPS,chitin,elf,flg,nlp,OGs,pep
AT3G59690,0,0,0,1,1,0,1
AT3G59700,1,1,1,1,1,1,1
AT3G59740,0,0,1,1,0,0,1
AT3G59750,1,1,1,1,1,1,1
AT3G59760,0,0,0,1,1,0,1
AT3G59880,1,1,1,1,1,1,1
AT3G59900,0,1,1,1,1,1,1
AT3G59950,0,0,0,1,0,0,0
AT3G60110,0,0,1,1,1,0,1
AT3G60120,0,0,1,1,1,1,1
AT3G60140,0,0,0,1,1,1,1
AT3G60164,0,0,0,0,0,1,0
AT3G60190,0,0,0,0,1,0,0
AT3G60200,0,0,1,1,0,0,0
AT3G60260,0,0,1,1,1,1,0
AT3G60420,1,1,1,1,1,1,1
AT3G60490,0,0,0,1,0,0,0
AT3G60540,1,1,1,1,1,1,1
AT3G60550,0,1,0,1,1,1,1
AT3G60580,0,0,1,1,1,1,1
AT3G60600,0,0,0,1,0,0,0
AT3G60680,0,0,1,1,1,0,1
AT3G60690,0,0,1,1,1,0,1
AT3G60700,0,0,1,1,0,0,0
AT3G60790,0,0,0,1,0,1,0
AT3G60800,0,0,0,1,0,0,0
AT3G60940,0,0,1,0,0,0,0
AT3G60955,0,0,1,0,0,1,0
AT3G60966,0,0,1,1,1,1,1
AT3G61028,0,0,1,1,0,1,0
AT3G61035,0,0,1,0,1,1,0
AT3G61150,0,0,1,1,0,0,0
AT3G61160,0,0,0,0,1,0,0
AT3G61190,1,1,1,1,1,1,1
AT3G61198,0,0,0,1,0,0,0
AT3G61280,1,1,1,1,1,1,1
AT3G61300,0,0,0,1,0,0,0
AT3G61390,0,0,1,1,1,1,0
AT3G61440,0,0,0,1,1,0,0
AT3G61450,0,0,1,1,1,0,1
AT3G61570,0,0,0,1,0,0,0
AT3G61640,0,1,1,1,1,1,1
AT3G61760,0,1,1,1,1,1,1
AT3G61800,0,0,0,1,0,0,0
AT3G61930,0,0,0,1,1,0,1
AT3G61980,0,0,1,1,0,1,1
AT3G62070,0,0,0,0,0,1,0
AT3G62150,0,0,1,1,1,1,1
AT3G62220,0,0,1,1,0,1,0
AT3G62260,0,1,1,1,1,1,1
AT3G62280,0,0,0,0,1,0,0
AT3G62380,0,0,0,0,0,0,1
AT3G62570,0,0,0,1,0,0,0
AT3G62580,0,0,0,1,1,0,0
AT3G62590,0,0,1,1,1,0,1
AT3G62600,1,1,1,1,1,1,1
AT3G62690,0,0,0,0,0,0,1
AT3G62720,0,0,1,1,1,1,1
AT3G62760,0,0,0,0,0,1,0
AT3G62770,0,0,0,1,0,0,0
AT3G62780,0,0,1,1,0,0,1
AT3G62920,0,0,0,1,0,0,0
AT3G62990,0,0,0,0,0,0,1
AT3G63010,0,0,1,1,1,1,1
AT3G63060,0,0,1,1,1,1,1
AT3G63380,1,1,1,1,1,1,1
AT3G63390,0,0,1,1,0,0,1
AT3G63400,0,0,0,1,0,0,0
AT3G63420,0,0,1,1,1,1,1
AT3G63500,0,0,1,1,1,1,1
AT3G66654,0,0,0,1,1,0,0
AT4G00140,0,0,1,1,0,0,0
AT4G00210,0,0,0,0,1,0,0
AT4G00240,0,0,1,1,1,0,1
AT4G00300,0,1,1,1,1,1,1
AT4G00305,0,0,1,1,0,1,0
AT4G00330,0,0,1,1,1,1,0
AT4G00360,0,0,1,1,0,0,0
AT4G00390,1,1,0,0,1,0,0
AT4G00500,0,0,1,1,1,1,1
AT4G00550,0,0,1,1,1,0,0
AT4G00570,0,0,1,1,1,0,0
AT4G00580,0,0,0,0,0,0,1
AT4G00670,0,1,0,0,0,0,0
AT4G00760,0,0,0,0,1,0,0
AT4G00770,0,0,0,1,0,0,0
AT4G00820,0,0,1,1,0,0,0
AT4G00850,0,1,1,1,1,1,0
AT4G00900,0,0,1,1,0,0,0
AT4G00905,0,0,0,1,0,0,1
AT4G00910,0,0,0,1,0,0,0
AT4G00955,1,1,1,1,1,1,1
AT4G00960,0,0,1,1,1,0,1
AT4G00970,1,1,1,1,1,1,1
AT4G00975,0,0,1,0,0,0,0
AT4G00980,0,0,0,1,0,0,0
AT4G01000,0,0,0,1,0,0,0
AT4G01010,1,1,1,1,1,1,1
AT4G01070,0,0,1,0,0,1,1
AT4G01090,1,1,1,1,1,1,1
AT4G01190,0,0,0,1,1,0,0
AT4G01200,0,0,1,1,1,0,0
AT4G01250,1,1,1,1,1,1,1
AT4G01360,0,0,1,1,1,1,1
AT4G01370,0,0,1,1,1,0,0
AT4G01430,0,0,1,0,0,1,0
AT4G01460,0,0,0,1,0,0,0
AT4G01520,0,1,1,1,1,1,1
AT4G01533,0,0,0,1,0,1,0
AT4G01535,0,0,1,1,1,1,1
AT4G01540,1,1,1,1,1,1,1
AT4G01550,0,0,1,1,0,0,0
AT4G01575,0,0,0,0,0,1,0
AT4G01660,0,0,0,1,0,0,0
AT4G01680,0,0,1,0,0,0,1
AT4G01700,1,1,1,1,1,1,1
AT4G01710,0,0,1,1,0,1,0
AT4G01720,0,1,1,1,1,1,1
AT4G01735,0,0,0,1,0,1,0
AT4G01740,0,1,1,1,1,1,1
AT4G01750,1,1,1,1,1,1,1
AT4G01770,0,0,1,1,0,0,0
AT4G01810,0,0,1,1,0,0,1
AT4G01870,1,1,1,1,1,1,1
AT4G01895,1,0,1,1,1,1,1
AT4G01920,0,0,1,1,0,0,1
AT4G01950,1,1,1,1,1,1,1
AT4G01960,0,0,1,1,1,0,0
AT4G02000,0,0,1,0,0,0,0
AT4G02075,0,1,1,1,1,1,1
AT4G02195,0,0,1,1,1,1,1
AT4G02200,1,1,1,1,1,1,1
AT4G02320,0,0,0,1,0,0,0
AT4G02330,1,1,1,1,1,1,1
AT4G02340,0,0,1,1,0,1,0
AT4G02350,0,0,1,1,0,1,1
AT4G02360,0,0,1,1,0,0,0
AT4G02370,0,0,1,1,0,0,0
AT4G02380,0,1,1,1,1,1,1
AT4G02410,1,1,1,1,1,1,1
AT4G02420,0,0,0,1,0,0,0
AT4G02520,0,1,1,1,1,1,1
AT4G02550,0,1,0,1,0,1,0
AT4G02660,0,0,1,1,1,1,1
AT4G02730,0,0,0,1,0,0,0
AT4G02740,0,0,0,1,1,0,0
AT4G02810,0,0,1,0,0,0,0
AT4G02830,0,0,0,0,0,0,1
AT4G02860,0,0,0,1,0,0,0
AT4G02890,0,0,1,1,0,0,0
AT4G02940,1,0,1,1,1,1,1
AT4G03030,0,0,0,1,1,0,0
AT4G03110,0,0,1,1,0,0,0
AT4G03260,0,0,0,1,0,0,0
AT4G03320,0,0,0,1,1,1,1
AT4G03420,0,0,1,0,0,0,0
AT4G03430,0,0,0,1,0,0,0
AT4G03450,1,1,1,1,1,1,1
AT4G03460,1,1,1,1,1,1,1
AT4G03470,0,0,0,1,0,0,0
AT4G03480,1,1,1,1,1,1,1
AT4G03490,0,0,1,1,0,0,0
AT4G03510,0,0,0,1,0,0,0
AT4G03540,0,0,0,1,0,0,1
AT4G03550,0,0,0,1,0,0,0
AT4G03960,0,0,0,1,0,0,0
AT4G04220,1,1,1,1,1,1,1
AT4G04223,0,0,0,1,0,0,0
AT4G04450,0,0,0,1,1,0,0
AT4G04490,0,0,1,1,1,0,0
AT4G04500,0,0,1,1,0,0,0
AT4G04510,1,1,1,1,1,1,1
AT4G04540,1,1,1,1,1,1,1
AT4G04570,0,1,1,1,1,1,1
AT4G04610,1,0,1,1,1,1,1
AT4G04620,0,0,1,1,0,1,0
AT4G04695,0,1,1,1,1,0,0
AT4G04700,0,1,1,1,1,1,1
AT4G04710,0,0,0,1,0,0,0
AT4G04740,0,0,1,1,0,0,0
AT4G04745,0,0,1,0,0,1,0
AT4G04800,0,0,1,1,1,1,0
AT4G04830,0,0,0,1,1,1,0
AT4G04900,0,0,1,0,0,0,0
AT4G04920,0,0,1,1,0,0,0
AT4G04960,0,1,1,1,1,1,1
AT4G04972,0,0,1,1,0,1,1
AT4G05010,0,1,1,1,1,1,1
AT4G05020,1,0,1,1,1,1,1
AT4G05050,0,0,1,1,1,1,0
AT4G05100,0,0,0,1,0,0,0
AT4G05110,0,0,1,1,0,0,0
AT4G05120,0,0,1,1,1,1,1
AT4G05320,0,0,0,1,1,0,0
AT4G05390,0,0,1,1,1,0,1
AT4G06498,0,0,0,1,0,0,0
AT4G06597,0,0,0,1,0,0,0
AT4G06746,0,0,1,1,1,1,1
AT4G07400,0,0,0,1,0,0,0
AT4G07950,0,0,0,1,0,0,0
AT4G07960,0,0,1,1,0,0,0
AT4G08040,1,1,1,1,1,1,1
AT4G08170,0,0,0,1,0,0,0
AT4G08180,0,0,1,1,1,0,0
AT4G08230,0,0,1,1,1,1,1
AT4G08320,0,0,0,1,1,0,0
AT4G08330,0,0,0,1,1,0,0
AT4G08345,0,0,0,1,0,0,0
AT4G08360,0,0,0,1,0,0,0
AT4G08450,0,0,0,1,0,0,0
AT4G08470,0,1,1,1,1,1,1
AT4G08480,0,0,1,1,0,0,0
AT4G08500,0,1,1,1,1,1,1
AT4G08555,1,1,1,1,1,1,1
AT4G08770,1,0,1,1,1,1,1
AT4G08780,1,0,1,1,1,1,1
AT4G08850,1,1,1,1,1,1,1
AT4G08930,0,0,1,0,0,0,0
AT4G08950,0,0,1,1,1,0,0
AT4G08990,1,0,0,0,1,0,0
AT4G09030,0,1,1,1,1,1,1
AT4G09100,0,0,0,0,0,1,0
AT4G09130,0,0,0,1,0,0,0
AT4G09300,0,0,0,1,1,1,0
AT4G09420,0,1,1,1,1,1,1
AT4G09430,0,0,1,0,0,0,0
AT4G09460,0,0,1,1,1,0,1
AT4G09560,0,0,0,1,0,0,0
AT4G09570,1,1,1,1,1,1,1
AT4G09820,0,0,1,1,0,0,0
AT4G09840,0,0,0,1,0,0,0
AT4G09940,0,0,0,1,0,0,0
AT4G10040,0,0,0,1,0,0,0
AT4G10110,0,0,0,1,0,0,0
AT4G10140,0,0,1,1,0,0,0
AT4G10170,0,0,1,1,0,0,0
AT4G10330,0,0,0,1,0,0,0
AT4G10380,0,0,1,0,0,0,1
AT4G10390,0,0,0,0,1,0,1
AT4G10500,0,0,1,1,0,1,1
AT4G10510,0,0,0,1,0,1,0
AT4G10520,0,0,0,1,0,1,1
AT4G10530,0,1,1,1,1,1,1
AT4G10590,0,0,0,1,0,0,0
AT4G10720,0,0,1,1,1,1,0
AT4G10730,0,0,1,1,0,0,1
AT4G10845,0,0,0,1,0,0,0
AT4G10960,0,0,0,1,1,0,0
AT4G10970,0,1,1,1,1,1,1
AT4G11000,1,1,1,1,1,1,1
AT4G11040,0,0,0,0,1,0,0
AT4G11050,0,1,0,1,0,1,1
AT4G11070,1,1,1,1,1,1,1
AT4G11080,0,0,0,1,0,0,0
AT4G11170,1,1,1,1,1,1,1
AT4G11230,0,0,0,1,0,0,0
AT4G11260,0,0,0,1,0,0,0
AT4G11280,1,1,1,1,1,1,1
AT4G11300,1,1,1,1,1,1,1
AT4G11330,1,1,1,1,1,1,1
AT4G11350,0,1,1,1,1,1,1
AT4G11360,1,1,1,1,1,1,1
AT4G11370,0,0,0,1,1,0,0
AT4G11450,0,0,1,0,0,1,1
AT4G11470,1,1,1,1,1,1,1
AT4G11480,0,1,1,1,1,1,1
AT4G11500,0,1,1,1,1,1,1
AT4G11510,1,0,1,1,1,1,1
AT4G11521,1,1,1,1,1,1,1
AT4G11530,0,0,1,1,0,0,1
AT4G11590,0,0,0,1,1,1,0
AT4G11600,0,0,0,1,0,0,0
AT4G11655,0,0,0,1,0,0,0
AT4G11660,0,0,1,1,1,0,1
AT4G11670,0,0,1,1,1,1,0
AT4G11680,0,0,0,1,0,0,0
AT4G11780,0,0,0,0,1,0,0
AT4G11830,0,0,1,1,0,0,0
AT4G11840,0,0,0,1,0,0,0
AT4G11850,1,1,1,1,1,1,1
AT4G11860,0,0,0,1,0,0,0
AT4G11890,1,1,1,1,1,1,1
AT4G11900,0,0,1,1,1,1,1
AT4G11910,0,0,0,0,0,1,0
AT4G12000,0,0,1,1,0,1,1
AT4G12010,0,0,1,1,1,1,1
AT4G12020,0,0,1,1,0,0,0
AT4G12040,0,0,1,1,1,1,1
AT4G12065,0,0,0,1,0,0,0
AT4G12070,0,0,1,1,1,1,1
AT4G12090,0,0,1,1,0,1,0
AT4G12120,1,1,1,1,1,1,1
AT4G12230,0,0,0,1,0,0,0
AT4G12250,0,0,0,1,0,0,0
AT4G12270,0,0,0,1,0,0,0
AT4G12290,0,0,0,0,0,1,0
AT4G12350,1,1,1,1,1,1,1
AT4G12400,1,1,1,1,1,1,1
AT4G12450,0,0,0,1,0,0,1
AT4G12470,0,0,1,1,0,0,0
AT4G12480,0,0,1,0,0,0,0
AT4G12490,1,0,1,1,0,1,0
AT4G12500,1,0,1,1,0,1,0
AT4G12530,0,0,1,0,1,0,1
AT4G12710,0,1,1,1,1,1,1
AT4G12720,1,1,1,1,1,1,1
AT4G12735,1,0,1,1,1,0,1
AT4G12770,0,0,0,1,0,0,0
AT4G12790,0,0,1,1,0,1,0
AT4G12850,0,0,0,1,0,0,0
AT4G13040,0,0,1,1,1,1,1
AT4G13110,0,0,1,1,1,0,1
AT4G13160,0,0,0,1,0,0,0
AT4G13180,1,1,1,1,1,1,1
AT4G13300,0,0,0,1,0,1,0
AT4G13310,0,0,0,0,0,0,1
AT4G13320,0,0,0,1,0,0,0
AT4G13330,0,0,0,1,0,0,0
AT4G13395,1,1,1,1,1,1,1
AT4G13400,0,0,0,1,1,0,0
AT4G13420,0,0,1,1,1,1,1
AT4G13505,0,0,0,1,0,0,0
AT4G13510,1,1,1,1,1,1,1
AT4G13530,0,0,0,1,0,0,0
AT4G13615,0,0,0,1,0,0,0
AT4G13820,0,1,1,1,1,1,1
AT4G13930,0,0,0,1,0,0,0
AT4G13950,0,0,0,1,0,0,0
AT4G14147,0,0,0,1,0,0,0
AT4G14220,0,1,1,1,1,1,1
AT4G14350,0,0,1,1,0,1,0
AT4G14365,1,1,1,1,1,1,1
AT4G14368,0,0,1,1,1,1,1
AT4G14370,1,1,1,1,1,1,1
AT4G14385,0,0,0,1,0,0,0
AT4G14400,1,1,0,1,1,1,1
AT4G14410,0,0,0,0,1,0,0
AT4G14420,0,0,1,1,1,0,0
AT4G14430,0,0,0,1,0,0,0
AT4G14440,0,0,1,1,0,0,0
AT4G14450,1,1,1,1,1,1,1
AT4G14590,0,0,0,1,1,0,0
AT4G14600,0,0,0,1,0,0,0
AT4G14610,1,1,1,1,1,1,1
AT4G14630,0,1,0,1,0,1,1
AT4G14640,1,0,1,1,1,1,0
AT4G14680,0,1,1,1,1,1,1
AT4G14746,0,1,1,1,1,1,1
AT4G15070,0,0,1,1,1,1,0
AT4G15075,0,0,1,0,0,0,0
AT4G15120,0,0,1,1,1,1,1
AT4G15130,0,0,1,1,1,0,1
AT4G15140,0,0,1,1,1,0,1
AT4G15150,0,0,0,1,0,1,1
AT4G15165,0,0,0,0,0,1,0
AT4G15233,1,1,1,1,1,1,1
AT4G15236,1,1,1,1,1,1,1
AT4G15260,0,0,1,1,1,1,1
AT4G15270,0,0,1,1,1,0,1
AT4G15280,0,0,0,1,1,0,1
AT4G15400,0,0,0,1,0,1,1
AT4G15417,0,0,0,1,0,0,0
AT4G15420,0,0,1,1,1,0,0
AT4G15470,0,0,0,1,0,0,0
AT4G15480,0,1,1,1,0,0,1
AT4G15530,0,0,1,1,1,1,1
AT4G15550,1,1,1,1,1,1,1
AT4G15610,0,0,1,1,1,1,1
AT4G15620,0,0,0,1,1,0,0
AT4G15630,0,0,0,1,0,0,0
AT4G15760,0,0,0,0,1,0,0
AT4G15800,0,1,1,1,1,1,1
AT4G15975,0,0,1,1,0,0,1
AT4G16000,0,0,0,1,0,0,0
AT4G16100,0,0,1,1,0,0,0
AT4G16210,0,0,0,1,0,0,0
AT4G16240,0,0,1,0,0,0,0
AT4G16250,0,0,0,1,1,0,0
AT4G16350,0,0,1,1,0,1,0
AT4G16355,0,0,1,1,0,0,1
AT4G16380,0,0,0,0,1,0,0
AT4G16500,0,0,1,1,0,1,0
AT4G16530,0,0,0,1,0,0,0
AT4G16600,0,0,0,1,1,0,1
AT4G16660,0,1,1,1,1,1,1
AT4G16670,0,0,1,0,0,0,1
AT4G16690,1,0,0,0,0,1,0
AT4G16745,0,0,0,1,0,0,0
AT4G16760,0,0,0,1,1,0,1
AT4G16780,0,0,1,1,0,1,0
AT4G16820,0,1,1,1,1,1,1
AT4G16840,0,0,1,1,1,1,1
AT4G16860,0,1,0,0,1,1,1
AT4G16890,0,1,1,1,1,1,1
AT4G16892,0,0,0,1,0,0,1
AT4G16915,0,0,0,1,0,0,0
AT4G16940,0,1,1,1,0,1,1
AT4G16960,0,1,1,1,1,1,1
AT4G16990,0,0,1,0,0,0,0
AT4G17030,0,0,0,1,0,1,0
AT4G17070,0,0,1,1,1,0,1
AT4G17090,1,0,0,0,0,0,0
AT4G17215,0,0,0,1,0,0,1
AT4G17230,1,1,1,1,1,1,1
AT4G17250,1,1,1,1,1,1,1
AT4G17420,0,0,1,1,0,0,0
AT4G17486,0,0,1,1,1,0,0
AT4G17490,1,1,1,1,1,1,1
AT4G17500,1,1,1,1,1,1,1
AT4G17530,0,0,0,1,0,0,0
AT4G17615,1,1,1,1,1,1,1
AT4G17650,0,0,1,1,0,1,0
AT4G17660,1,1,1,1,1,1,1
AT4G17670,0,1,1,0,1,0,0
AT4G17695,0,1,1,1,1,1,1
AT4G17720,0,0,1,1,1,1,1
AT4G17785,0,0,0,0,0,0,1
AT4G17840,0,0,1,1,0,1,1
AT4G17895,0,0,1,1,1,0,0
AT4G17900,1,1,1,1,1,1,1
AT4G17940,0,0,0,1,0,0,0
AT4G18010,0,0,1,0,0,0,0
AT4G18050,0,0,0,0,0,0,1
AT4G18140,0,0,1,1,1,0,1
AT4G18170,1,1,1,1,1,1,1
AT4G18190,0,0,0,1,0,0,0
AT4G18195,0,0,1,1,0,0,1
AT4G18197,1,1,1,1,1,1,1
AT4G18205,1,1,1,1,1,1,1
AT4G18210,0,0,1,0,0,1,1
AT4G18250,1,1,1,1,1,1,1
AT4G18280,0,0,0,1,0,0,0
AT4G18340,0,0,1,1,0,1,1
AT4G18360,0,0,0,1,1,1,1
AT4G18422,1,1,1,1,1,1,1
AT4G18430,1,1,1,1,1,1,1
AT4G18540,1,1,1,1,1,1,1
AT4G18580,0,0,0,1,0,0,0
AT4G18800,0,0,1,0,1,0,0
AT4G18880,1,1,1,1,1,1,1
AT4G18890,0,0,1,1,1,1,1
AT4G18910,0,0,1,1,0,1,0
AT4G18940,0,0,1,1,0,0,0
AT4G18950,0,1,1,1,1,1,1
AT4G18990,0,0,1,1,1,0,1
AT4G19040,0,0,0,1,0,0,0
AT4G19140,0,0,1,1,0,1,1
AT4G19200,0,0,1,1,0,1,0
AT4G19230,0,0,0,1,1,0,1
AT4G19370,1,1,1,1,1,1,1
AT4G19450,0,0,0,0,1,0,0
AT4G19460,0,0,1,1,1,1,1
AT4G19510,0,0,1,1,1,1,1
AT4G19520,1,1,1,1,1,1,1
AT4G19640,0,0,0,1,0,0,0
AT4G19660,0,0,1,1,1,0,0
AT4G19720,0,0,0,1,0,0,1
AT4G19810,0,0,1,1,1,1,1
AT4G19870,0,0,1,1,0,0,0
AT4G19880,0,0,1,1,1,1,1
AT4G19900,0,0,0,0,1,0,0
AT4G19920,0,1,1,1,0,1,1
AT4G19950,0,0,1,1,1,1,1
AT4G19960,0,0,1,1,1,1,1
AT4G19970,1,0,1,1,1,0,0
AT4G19990,0,0,1,1,1,1,1
AT4G20000,1,1,1,1,1,1,1
AT4G20070,0,0,0,0,0,0,1
AT4G20110,0,0,1,1,1,1,1
AT4G20170,0,1,1,1,1,1,1
AT4G20380,0,0,1,1,0,1,0
AT4G20390,0,0,0,1,0,0,0
AT4G20460,0,0,1,1,0,1,1
AT4G20780,1,1,1,1,1,1,1
AT4G20830,1,1,1,1,1,1,1
AT4G20860,1,1,1,1,1,1,1
AT4G20880,0,0,1,1,0,1,1
AT4G20970,0,0,1,1,1,0,1
AT4G21120,1,1,1,1,1,1,1
AT4G21160,0,0,0,1,0,0,0
AT4G21180,0,0,1,1,0,0,0
AT4G21200,0,0,0,0,1,0,0
AT4G21380,1,1,1,1,1,1,1
AT4G21390,1,1,1,1,1,1,1
AT4G21400,0,0,1,1,1,1,1
AT4G21410,0,1,1,1,1,1,1
AT4G21450,0,0,0,1,0,0,0
AT4G21480,0,0,0,1,0,0,0
AT4G21500,0,0,1,1,1,1,1
AT4G21510,0,0,0,0,0,0,1
AT4G21534,0,0,1,1,1,1,1
AT4G21540,0,0,1,1,1,0,1
AT4G21560,0,0,0,1,0,1,0
AT4G21580,0,0,0,1,1,0,0
AT4G21680,0,0,1,1,1,1,1
AT4G21720,0,0,1,0,0,0,0
AT4G21730,0,0,0,1,0,0,0
AT4G21740,1,1,1,1,1,1,1
AT4G21810,0,0,1,1,0,0,0
AT4G21830,0,0,0,1,1,1,1
AT4G21840,0,0,1,1,1,1,1
AT4G21850,0,1,1,1,1,1,1
AT4G21865,0,0,1,1,1,1,1
AT4G21903,0,1,1,1,1,1,1
AT4G21920,1,1,1,1,1,1,1
AT4G21940,0,0,0,1,0,0,0
AT4G21980,0,0,0,1,0,0,0
AT4G21990,1,0,1,1,1,1,1
AT4G22020,0,0,1,1,0,0,1
AT4G22030,1,1,1,1,1,1,1
AT4G22070,0,0,0,1,0,0,1
AT4G22214,0,0,0,0,0,1,1
AT4G22240,0,0,0,1,0,0,0
AT4G22270,0,0,0,1,0,0,0
AT4G22305,0,1,1,1,1,1,1
AT4G22310,0,0,0,1,0,0,0
AT4G22470,0,0,1,1,0,1,1
AT4G22490,0,0,0,1,0,0,0
AT4G22520,0,0,0,1,0,0,0
AT4G22530,1,1,1,1,1,1,1
AT4G22620,0,0,0,1,0,0,0
AT4G22640,0,0,1,1,1,1,0
AT4G22680,1,0,1,1,1,1,0
AT4G22690,1,1,1,1,1,1,1
AT4G22710,1,1,1,1,1,1,1
AT4G22753,0,0,0,0,1,0,0
AT4G22780,0,1,1,1,1,1,1
AT4G22820,0,0,1,1,1,0,1
AT4G22840,0,0,1,0,0,0,0
AT4G22920,0,0,0,1,1,0,1
AT4G22960,1,1,1,1,1,1,1
AT4G22970,0,0,0,1,0,0,0
AT4G22980,0,0,1,1,1,1,1
AT4G23010,0,0,1,1,1,1,1
AT4G23030,0,1,1,1,1,1,1
AT4G23040,0,0,0,1,0,0,0
AT4G23050,0,0,1,1,0,0,1
AT4G23060,0,0,0,0,0,1,0
AT4G23100,0,0,0,0,1,0,0
AT4G23130,1,1,1,1,1,1,1
AT4G23140,1,1,1,1,1,1,1
AT4G23150,1,1,1,1,1,1,1
AT4G23160,1,1,1,1,1,1,1
AT4G23170,1,1,1,1,1,1,1
AT4G23180,1,1,1,1,1,1,1
AT4G23190,1,1,1,1,1,1,1
AT4G23200,1,1,1,1,1,1,1
AT4G23210,1,1,1,1,1,1,1
AT4G23215,1,1,1,1,1,1,1
AT4G23220,1,1,1,1,1,1,1
AT4G23230,1,1,1,1,1,1,1
AT4G23250,1,1,1,1,1,1,1
AT4G23260,1,1,1,1,1,1,1
AT4G23270,1,1,1,1,1,1,1
AT4G23271,0,1,1,1,1,1,1
AT4G23280,1,1,1,1,1,1,1
AT4G23290,0,0,1,0,0,0,0
AT4G23300,0,0,1,1,0,1,1
AT4G23310,1,1,1,1,1,0,1
AT4G23320,1,1,1,1,1,1,1
AT4G23450,0,0,0,1,1,0,0
AT4G23460,0,0,1,1,0,0,0
AT4G23470,0,1,1,1,1,1,1
AT4G23515,0,1,1,1,0,1,1
AT4G23550,1,1,1,1,1,1,1
AT4G23560,0,1,1,1,0,0,0
AT4G23570,1,1,1,1,1,1,1
AT4G23590,0,0,0,0,0,0,1
AT4G23610,1,1,1,1,1,1,1
AT4G23690,0,0,0,0,0,0,1
AT4G23700,0,0,1,1,1,1,1
AT4G23710,0,0,0,1,0,0,0
AT4G23810,1,1,1,1,1,1,1
AT4G23850,0,0,1,1,1,1,1
AT4G23880,0,0,0,1,0,0,0
AT4G23882,0,1,1,1,1,1,1
AT4G23885,0,0,1,1,1,0,0
AT4G24000,0,0,0,0,1,1,1
AT4G24015,0,0,0,1,1,1,0
AT4G24020,0,0,0,1,0,0,0
AT4G24026,0,0,0,1,0,0,0
AT4G24040,0,0,0,1,0,0,0
AT4G24080,0,0,1,0,0,0,0
AT4G24110,1,1,1,1,1,1,1
AT4G24150,0,0,0,0,1,0,0
AT4G24160,1,1,1,1,1,1,1
AT4G24190,0,1,1,1,1,1,1
AT4G24230,0,0,1,1,1,1,1
AT4G24240,0,1,1,1,1,1,1
AT4G24290,0,0,1,1,1,0,1
AT4G24310,1,1,1,1,1,1,1
AT4G24340,0,0,0,1,0,1,1
AT4G24350,0,0,0,0,1,0,1
AT4G24370,0,0,1,0,0,0,0
AT4G24380,1,1,1,1,1,1,1
AT4G24400,0,0,1,1,1,1,1
AT4G24570,1,1,1,1,1,1,1
AT4G24580,0,0,0,1,0,0,0
AT4G24920,0,1,1,1,1,1,1
AT4G24970,0,1,1,1,0,1,1
AT4G24990,0,0,1,1,0,0,0
AT4G25020,0,0,1,1,1,1,1
AT4G25030,0,0,1,1,1,1,1
AT4G25070,0,0,1,1,1,1,1
AT4G25110,1,1,1,1,1,1,1
AT4G25170,0,0,1,1,0,1,0
AT4G25200,1,0,1,1,1,1,0
AT4G25210,0,0,1,1,0,0,0
AT4G25230,0,0,1,1,1,0,1
AT4G25300,0,0,0,1,0,0,0
AT4G25350,1,1,1,1,1,1,1
AT4G25380,0,0,0,1,1,1,0
AT4G25390,1,1,1,1,1,1,1
AT4G25434,0,0,0,0,0,0,1
AT4G25470,0,0,1,1,0,1,1
AT4G25490,0,0,1,1,0,1,1
AT4G25520,0,0,1,1,0,0,0
AT4G25560,0,0,0,0,0,0,1
AT4G25640,0,0,1,1,1,0,1
AT4G25719,0,0,1,1,1,0,1
AT4G25720,0,0,1,1,1,0,1
AT4G25810,0,1,1,1,1,1,1
AT4G25900,0,0,1,1,1,1,1
AT4G25940,0,0,0,1,1,0,1
AT4G26050,0,0,0,1,0,0,0
AT4G26055,0,0,1,1,0,0,0
AT4G26060,0,1,1,1,1,1,1
AT4G26070,1,1,1,1,1,1,1
AT4G26090,0,0,1,1,1,1,1
AT4G26120,1,1,1,1,1,1,1
AT4G26200,1,1,1,1,1,1,1
AT4G26260,0,0,0,1,0,0,0
AT4G26270,0,0,0,1,1,0,1
AT4G26380,0,0,0,1,0,0,1
AT4G26400,1,1,1,1,1,1,1
AT4G26455,0,0,1,1,1,0,0
AT4G26470,0,0,0,1,0,0,1
AT4G26750,0,0,0,1,0,1,0
AT4G26890,0,0,1,1,1,0,0
AT4G26910,0,0,1,1,1,0,1
AT4G26930,0,1,1,1,1,1,1
AT4G26940,0,0,1,1,1,0,1
AT4G26950,1,1,0,0,1,1,0
AT4G26970,0,0,1,1,1,0,1
AT4G26990,0,0,0,1,1,0,0
AT4G27070,1,0,1,1,1,1,1
AT4G27190,0,0,0,0,0,0,1
AT4G27260,0,0,0,0,0,0,1
AT4G27280,1,1,1,1,1,1,1
AT4G27290,0,0,0,0,1,0,0
AT4G27300,0,0,1,1,1,0,1
AT4G27350,0,0,1,1,0,1,0
AT4G27410,0,0,0,0,0,0,1
AT4G27460,0,0,0,1,1,1,1
AT4G27480,0,0,1,1,0,1,0
AT4G27500,0,0,1,1,1,1,1
AT4G27560,0,0,0,1,1,1,1
AT4G27570,0,0,0,0,0,0,1
AT4G27580,0,0,0,1,0,0,0
AT4G27652,0,0,1,1,1,1,1
AT4G27654,0,0,1,1,0,1,1
AT4G27657,0,0,1,1,1,1,1
AT4G27680,0,0,0,1,0,0,0
AT4G27730,1,1,1,0,0,1,1
AT4G27740,0,0,1,1,0,0,0
